IP,User,Time,Method,URL,Status,Bytes,Referrer,UserAgent
198.51.100.207,alice,2025-10-06 03:42:51,POST,/products,200,39265,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.5,alice,2025-10-07 23:24:48,GET,/about,200,45806,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.243,bob,2025-10-07 11:40:43,GET,/admin.php,200,4642,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
203.0.113.5,bob,2025-10-07 00:39:05,GET,/checkout,200,43499,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.216,-,2025-10-06 08:18:37,HEAD,/,200,20577,-,curl/7.68.0
198.51.100.240,bob,2025-10-07 03:41:24,GET,/products/item1,302,34664,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.228,-,2025-10-06 10:37:43,GET,/xmlrpc.php,200,30773,-,Nikto/2.1.6
198.51.100.212,-,2025-10-06 13:28:34,GET,/products/item1,200,26097,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.218,bob,2025-10-07 02:53:22,POST,/search.php?q=phone,404,48685,-,curl/7.68.0
198.51.100.233,alice,2025-10-07 22:32:49,POST,/login.php?user=admin,301,47322,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.231,bob,2025-10-05 05:59:54,GET,/search.php?q=phone,404,45182,https://facebook.com/,Nikto/2.1.6
198.51.100.213,alice,2025-10-06 19:51:27,GET,/products,200,32473,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.200,-,2025-10-07 07:59:36,GET,/xmlrpc.php,404,39661,-,Nikto/2.1.6
198.51.100.220,bob,2025-10-05 10:06:22,PUT,/products/item1,200,38661,-,curl/7.68.0
203.0.113.5,bob,2025-10-05 13:38:14,GET,/search.php?q=phone,200,3703,https://facebook.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.241,alice,2025-10-05 22:28:33,HEAD,/products/item1,200,15385,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.206,-,2025-10-05 01:13:36,GET,/blog,200,41442,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.214,-,2025-10-07 07:08:03,GET,/products,200,43568,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.224,alice,2025-10-06 01:44:22,GET,/search.php?q=phone,200,11816,https://bing.com/search?q=product,sqlmap/1.5.5#stable
203.0.113.45,-,2025-10-06 13:20:27,GET,/products,200,48347,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.210,-,2025-10-05 06:15:37,GET,/login.php?user=admin,200,33503,https://facebook.com/,Nikto/2.1.6
198.51.100.210,bob,2025-10-05 08:28:21,HEAD,/blog,200,38386,https://bing.com/search?q=product,curl/7.68.0
198.51.100.229,-,2025-10-07 09:44:04,GET,/products/item1,200,23874,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.237,-,2025-10-05 15:59:51,GET,/products/item1,200,13049,-,Wget/1.20.3 (linux-gnu)
198.51.100.208,-,2025-10-06 03:08:45,GET,/api/v1/users,200,24724,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.236,-,2025-10-07 01:04:27,GET,/.git/config,200,46728,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.202,-,2025-10-06 11:32:37,GET,/download.php?file=../../../../etc/passwd,200,34964,https://facebook.com/,Wget/1.20.3 (linux-gnu)
203.0.113.5,-,2025-10-07 16:36:44,GET,/wp-login.php,301,5995,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.230,-,2025-10-07 20:00:49,GET,/products/item2,200,887,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.226,-,2025-10-06 16:51:26,POST,/,403,11051,https://www.example.com/start.html,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-06 04:56:15,HEAD,/products/item2,200,35000,https://www.example.com/start.html,sqlmap/1.5.5#stable
198.51.100.150,bob,2025-10-06 09:11:10,GET,/cgi-bin/test.cgi,301,1684,https://www.example.com/start.html,python-requests/2.28.1
198.51.100.200,alice,2025-10-07 18:43:55,GET,/logout,301,31754,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.243,alice,2025-10-07 16:09:30,GET,/search.php?q=phone,200,43362,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.242,alice,2025-10-05 06:00:50,GET,/products/item1,200,20810,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.226,-,2025-10-07 13:27:11,GET,/products/item2,404,47752,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.224,-,2025-10-07 10:19:35,GET,/,200,20450,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.243,bob,2025-10-06 17:05:57,POST,/search.php?q=phone,403,31386,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.247,alice,2025-10-07 23:24:13,HEAD,/admin,200,19608,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.227,-,2025-10-06 14:33:59,POST,/products,200,47577,https://www.example.com/start.html,Nikto/2.1.6
198.51.100.241,alice,2025-10-07 16:04:47,GET,/blog,200,45021,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.214,-,2025-10-05 14:57:01,HEAD,/api/v1/login,200,10099,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.201,-,2025-10-06 21:28:07,GET,/js/app.js,200,30463,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.232,-,2025-10-05 07:33:53,POST,/index.html,200,15522,-,Wget/1.20.3 (linux-gnu)
198.51.100.220,alice,2025-10-07 02:47:21,GET,/products/item2,200,23131,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,bob,2025-10-05 10:24:27,GET,/products/item2,200,32978,https://bing.com/search?q=product,curl/7.68.0
198.51.100.205,alice,2025-10-07 22:06:46,GET,/products/item2,200,12798,-,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-06 15:06:01,GET,/css/main.css,200,15200,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.202,alice,2025-10-07 10:36:26,POST,/products/item2,200,2657,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.230,alice,2025-10-05 18:55:35,GET,/products/item1,404,24084,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,-,2025-10-05 08:22:36,GET,/blog/post1,200,48135,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.246,alice,2025-10-07 01:46:51,GET,/products,200,21451,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.99,-,2025-10-07 00:39:34,GET,/checkout,200,4880,-,Wget/1.20.3 (linux-gnu)
198.51.100.244,bob,2025-10-07 13:04:48,GET,/api/v1/users,200,48217,https://www.example.com/start.html,python-requests/2.28.1
198.51.100.150,bob,2025-10-06 12:10:43,GET,/products/item1,200,19265,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.150,-,2025-10-07 11:33:18,POST,/,200,43116,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.238,alice,2025-10-06 21:56:34,GET,/etc/passwd,200,36654,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.5,alice,2025-10-05 08:18:26,GET,/blog,401,2667,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.224,bob,2025-10-07 20:47:57,POST,/login.php?user=admin,200,1076,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.209,alice,2025-10-06 02:58:08,POST,/shell?cmd=ls,200,12267,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.209,-,2025-10-07 00:03:40,GET,/logout,404,5353,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.237,-,2025-10-07 14:52:41,GET,/products,200,37414,https://facebook.com/,curl/7.68.0
198.51.100.215,alice,2025-10-05 06:16:49,GET,/admin.php,200,4021,https://facebook.com/,Nikto/2.1.6
198.51.100.214,-,2025-10-06 21:51:33,GET,/cart,403,40135,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.208,-,2025-10-05 11:21:36,GET,/.git/config,200,22599,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.238,alice,2025-10-05 22:41:18,GET,/products/item2,200,19813,https://bing.com/search?q=product,curl/7.68.0
203.0.113.5,alice,2025-10-05 20:49:01,HEAD,/,200,29380,https://www.example.com/start.html,python-requests/2.28.1
203.0.113.5,-,2025-10-06 12:55:42,GET,/index.html,200,42211,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
203.0.113.5,alice,2025-10-07 08:30:08,GET,/products/item1,404,10458,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.218,-,2025-10-06 22:37:05,POST,/products/item1,200,39360,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.214,-,2025-10-06 14:02:07,GET,/admin.php,401,28340,https://bing.com/search?q=product,curl/7.68.0
198.51.100.248,-,2025-10-07 18:22:26,HEAD,/,200,4495,-,curl/7.68.0
198.51.100.99,alice,2025-10-05 10:11:26,DELETE,/search.php?q=phone,200,8530,-,sqlmap/1.5.5#stable
198.51.100.232,-,2025-10-07 00:02:19,POST,/admin/dashboard,200,26552,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.208,-,2025-10-07 06:17:48,GET,/admin/dashboard,200,44942,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.23,alice,2025-10-05 15:11:11,GET,/products/item1,302,45707,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.218,-,2025-10-07 17:06:55,GET,/search.php?q=phone,200,32407,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
198.51.100.226,bob,2025-10-06 17:08:13,POST,/search.php?q=phone,200,48708,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.239,-,2025-10-05 04:45:07,POST,/products/item1,200,31717,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.235,-,2025-10-06 07:44:26,GET,/blog,403,12540,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.219,bob,2025-10-07 00:12:33,GET,/blog,200,9668,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.204,alice,2025-10-06 13:44:19,GET,/products,200,5463,-,Nikto/2.1.6
203.0.113.5,-,2025-10-05 12:05:39,GET,/images/logo.png,302,43005,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.221,alice,2025-10-05 06:59:33,POST,/,403,23917,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.23,alice,2025-10-06 21:23:28,POST,/,200,9291,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.234,-,2025-10-05 14:02:52,GET,/products/item2,200,22154,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.249,alice,2025-10-05 02:49:52,DELETE,/blog,403,29322,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.23,-,2025-10-06 20:01:11,GET,/shell?cmd=ls,200,26217,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.236,alice,2025-10-05 10:25:54,GET,/products/item2,200,22861,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.238,-,2025-10-05 18:53:45,GET,/.env,200,6836,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.241,-,2025-10-05 11:06:25,PUT,/products,404,11823,https://facebook.com/,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-06 13:20:31,POST,/products,200,23366,-,Wget/1.20.3 (linux-gnu)
198.51.100.231,-,2025-10-05 14:52:03,GET,/login,404,31897,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.234,alice,2025-10-05 10:50:30,GET,/wp-login.php,200,7343,-,python-requests/2.28.1
198.51.100.225,-,2025-10-07 19:36:45,GET,/products/item2,301,34452,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.45,bob,2025-10-06 18:27:22,DELETE,/products,200,46896,-,Wget/1.20.3 (linux-gnu)
198.51.100.225,bob,2025-10-07 21:06:39,GET,/products,200,39627,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.241,-,2025-10-06 03:10:07,HEAD,/blog,200,34185,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.200,-,2025-10-07 06:53:43,GET,/index.html,200,13941,-,python-requests/2.28.1
198.51.100.212,-,2025-10-07 16:30:48,POST,/products,200,22409,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.211,alice,2025-10-05 16:29:31,DELETE,/products/item1,200,13782,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.206,bob,2025-10-07 21:28:01,POST,/.env,301,36913,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,bob,2025-10-06 04:20:38,GET,/api/v1/users,200,2205,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.246,bob,2025-10-07 02:25:31,GET,/cart,200,3252,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,bob,2025-10-05 01:42:47,GET,/index.html,200,39404,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.234,alice,2025-10-05 23:53:03,POST,/index.html,200,39059,-,sqlmap/1.5.5#stable
198.51.100.238,-,2025-10-05 01:41:34,GET,/cart,200,30270,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.222,alice,2025-10-05 22:43:18,GET,/,200,24960,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.200,alice,2025-10-05 20:44:28,GET,/logout,200,49753,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.249,-,2025-10-06 22:53:53,GET,/index.html,200,13336,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.236,alice,2025-10-05 05:45:22,GET,/products/item1,404,30574,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.224,bob,2025-10-05 00:30:25,GET,/shell?cmd=ls,200,11524,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.244,bob,2025-10-05 00:49:17,GET,/search.php?q=phone,200,34621,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.243,-,2025-10-06 08:59:03,GET,/products/item2,200,8924,-,python-requests/2.28.1
203.0.113.5,alice,2025-10-06 21:42:52,GET,/products,200,12238,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.216,alice,2025-10-05 02:54:31,GET,/.env,404,39048,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.244,bob,2025-10-06 11:40:13,GET,/products,403,9873,https://facebook.com/,Nikto/2.1.6
198.51.100.231,bob,2025-10-07 19:19:38,GET,/download.php?file=../../../../etc/passwd,200,42167,-,python-requests/2.28.1
203.0.113.5,-,2025-10-05 02:16:30,GET,/.git/config,200,37063,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.215,bob,2025-10-05 20:05:41,GET,/index.html,200,29360,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
198.51.100.228,-,2025-10-06 15:22:45,GET,/login.php?user=admin,200,28486,https://www.google.com/search?q=site,Nikto/2.1.6
203.0.113.5,-,2025-10-07 10:29:17,GET,/products/item2,200,46420,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.200,-,2025-10-05 05:06:05,GET,/logout,200,25454,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.222,-,2025-10-06 19:54:54,GET,/download.php?file=../../../../etc/passwd,200,43463,https://facebook.com/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.211,-,2025-10-07 21:08:45,POST,/wp-login.php,200,30504,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.5,bob,2025-10-07 17:57:59,POST,/login,200,16342,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.217,alice,2025-10-05 03:28:43,POST,/xmlrpc.php,200,39746,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.227,alice,2025-10-06 21:51:54,GET,/blog,200,10979,https://facebook.com/,sqlmap/1.5.5#stable
203.0.113.5,alice,2025-10-07 01:36:41,GET,/blog,200,9350,https://facebook.com/,curl/7.68.0
203.0.113.5,-,2025-10-06 18:31:15,GET,/contact,200,33445,-,Wget/1.20.3 (linux-gnu)
203.0.113.5,alice,2025-10-06 00:58:14,GET,/,301,39079,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.237,-,2025-10-07 16:09:45,GET,/blog,200,23599,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.247,alice,2025-10-05 06:36:37,GET,/js/app.js,200,15179,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.225,alice,2025-10-05 11:37:51,GET,/index.html,200,38137,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.99,-,2025-10-05 13:20:49,GET,/blog,200,7003,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.240,-,2025-10-05 23:33:24,GET,/,200,16365,-,curl/7.68.0
198.51.100.150,alice,2025-10-07 00:06:11,GET,/cgi-bin/test.cgi,200,32651,https://www.google.com/search?q=site,curl/7.68.0
203.0.113.5,-,2025-10-06 09:07:45,GET,/blog,200,16888,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.150,-,2025-10-06 08:15:36,GET,/index.html,200,21019,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.232,-,2025-10-06 19:13:51,GET,/search.php?q=phone,200,42911,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.99,-,2025-10-05 10:08:54,GET,/api/v1/login,301,33871,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.216,-,2025-10-06 19:49:44,GET,/admin/dashboard,200,24540,https://www.google.com/search?q=site,python-requests/2.28.1
203.0.113.5,bob,2025-10-05 07:58:12,GET,/admin/dashboard,404,45925,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.240,alice,2025-10-07 09:58:25,POST,/index.html,200,37006,-,Nikto/2.1.6
203.0.113.5,alice,2025-10-06 11:44:49,GET,/index.html,401,48690,-,python-requests/2.28.1
203.0.113.5,alice,2025-10-07 18:05:31,GET,/etc/passwd,302,42390,-,curl/7.68.0
198.51.100.224,-,2025-10-06 04:21:42,GET,/,200,26692,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.209,alice,2025-10-06 10:53:04,GET,/api/v1/login,200,46571,https://www.google.com/search?q=site,Nikto/2.1.6
203.0.113.5,bob,2025-10-05 03:16:07,GET,/,200,32885,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.215,bob,2025-10-06 05:32:00,GET,/search.php?q=phone,200,7093,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.246,bob,2025-10-07 18:24:06,GET,/search.php?q=phone,301,23855,-,Wget/1.20.3 (linux-gnu)
198.51.100.213,-,2025-10-07 04:37:35,GET,/xmlrpc.php,200,7315,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.218,-,2025-10-06 00:37:51,POST,/blog,200,30001,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.243,-,2025-10-06 02:26:03,GET,/products/item1,200,11102,-,python-requests/2.28.1
198.51.100.228,bob,2025-10-06 03:07:41,POST,/logout,200,23586,https://facebook.com/,curl/7.68.0
